question,product_description,image_url,label
Hi  - would these work with a Hudl?,August EP650 Wireless Bluetooth Headphones - White - Android/iOS App Bluetooth v4.2 NFC & aptX LL,https://www.amazon.co.uk/ask/questions/Tx36B47VRWS0I94,0
Could the seat be removed and be replaced if needed?,Ultrasport F-Bike Home Trainer 200B with Hand Pulse Sensors with Backrest Foldable Orange,https://www.amazon.co.uk/ask/questions/Tx39N8CMOA6P1K2,0
Does it have wheels and is it computerised? Many thanks,Ultrasport F-Bike Home Trainer 200B with Hand Pulse Sensors with Backrest Foldable Orange,https://www.amazon.co.uk/ask/questions/Tx3TD2FH1ZYPWVB,0
My wife is 1.52 - will she be able to use it? There are so many that do not on the market.,Ultrasport F-Bike Home Trainer 200B with Hand Pulse Sensors with Backrest Foldable Orange,https://www.amazon.co.uk/ask/questions/Tx351B0LX9HWXOU,0
What gel saddle will actually fit the f-bike 200 b?  (as opposed to just the standard f bike),Ultrasport F-Bike Home Trainer 200B with Hand Pulse Sensors with Backrest Foldable Orange,https://www.amazon.co.uk/ask/questions/Tx1B7QVIRV152CD,0
Its this product wireless  as I want to connect with 2 laptops without wires?,Samsung M3 Slimline 2 TB USB 3.0 Portable Hard Drive - Black,https://www.amazon.co.uk/ask/questions/Tx1E6Y08KMEPDNX,0
Hi What's the circumference of the cuff and will it stay on to allow you to let go of the crutch?,Double Adjustable Crutch with Folding Cuff _Single,https://www.amazon.co.uk/ask/questions/Tx3M8MNSK3A1AWU,0
can this die be use with the big short plus.??????????,AccuQuilt GO! Fabric Cutting Dies Crazy Petals,https://www.amazon.co.uk/ask/questions/TxV4WNYGB8EPQJ,0
Does it have a filter,1102M Water Dispenser with Tank Purple,https://www.amazon.co.uk/ask/questions/Tx13A4SU00A2MX,0
( 20% Water change) Please can some one tell me once you have treated the tap water .how long after can you introduce it to the fish tank,Fluval Aquaplus 500ml Water Conditioner For Aquariums,https://www.amazon.co.uk/ask/questions/Tx3FKD56C0O2LL5,0
I have an iphone 6s sim card which I want to put in an iphone 4.  Will it work?,MediaDevil Simdevil 5-in-1 SIM Card Adapter Kit (Nano/Micro/Standard),https://www.amazon.co.uk/ask/questions/Tx2URAAZC7BOS5V,0
anyone know whether a warranty comes with this?  Thanks,WD My Book 3 TB USB 3.0 Hard Drive with Backup,https://www.amazon.co.uk/ask/questions/TxX706SOG49MYW,0
what is the difference between the sinnington +delux sinnington bench?,MR TEAK THE SISSINGHURST LUTYENS DELUXE TEAK GARDEN BENCH -FULLY ASSEMBLED,https://www.amazon.co.uk/ask/questions/TxS7OD0HTZCFD8,0
does the bench need to have teak oil as soon as it has been delivered,MR TEAK THE SISSINGHURST LUTYENS DELUXE TEAK GARDEN BENCH -FULLY ASSEMBLED,https://www.amazon.co.uk/ask/questions/Tx1R6Z2J2L5R7LD,0
how big are the cupcakes?,Babycakes EK1580 6 Cup Cupcake Maker for Fun Cooking Purple,https://www.amazon.co.uk/ask/questions/Tx3PDEHI5GWK0TV,0
what lens mounts does it take : E A G????,Sony ILCE7RB.CE Alpha a7R Full Frame Compact System Camera Body - Black (36.4MP Exmor Sensor) 3in LCD Screen,https://www.amazon.co.uk/ask/questions/TxX5WA5ZDKM3AU,0
The bag looks big will it be accepted onto a flight as hand luggage? I'm flying with aer lingus!,5 Cities Lightweight Hand Luggage Cabin Sized Sports Duffel Holdall,https://www.amazon.co.uk/ask/questions/TxHGHVEB8WK0B1,0
is a charger supplied with this?,D&Tshop eGO Twist 1100mAh Variable Voltage Electronic Cigarette Battery - Black,https://www.amazon.co.uk/ask/questions/Tx3KT139TBFTKKV,0
Hi - can you tell me the rough size of the crystals. I have seen 3 sizes - fine grain like sand ~2mm and around 4-6mm - which is this please?,Ultimate Innovation Cat Litter 15 Kg,https://www.amazon.co.uk/ask/questions/Tx144D3OJRXBAX1,0
Is this case for 1st generation,Motorola Flip Door Case Cover for Moto G First Generation - Blue,https://www.amazon.co.uk/ask/questions/TxRWS2PN1XPB3C,0
Can you put a car seat on the chasis?,Baby Jogger City Mini Double Stroller Crimson,https://www.amazon.co.uk/ask/questions/Tx15Z20HK17X4OG,0
Does it come with a rain cover,Baby Jogger City Mini GT Single Stroller Black,https://www.amazon.co.uk/ask/questions/TxJIG8HLROUGKO,0
Is the guarantee for 1 year?,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/TxNWGLC638D1FM,0
CAN I CONTACT AN IPOD,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/Tx3N1VTF2T3UPXZ,0
I'm not buying it until I know an answer to the question I asked: Can I load music on it from i-Tunes Bearshare or Win. Med. Player? No one seems to,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/Tx1JGW5ZCH9C6DM,0
Ho to I turn the SIM card signal off. I am not using a SIM card and i can not find the option to turn Mobile networks off. Please help.,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/TxGVYT6G75I3NA,0
does it include keyboard?,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/Tx25NMCGSDRFFCZ,0
What security would I have to purchase to add to this tablet,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/Tx2J5ZBJQRPSWW5,0
Are there many kids games available ie mine craft,Lenovo Yoga 10-inch Tablet (Silver Grey Metal) - Tablet (Quad Core 1.2GHz 1GB RAM 16GB eMMC WLAN BT 2x Camera Android 4.2),https://www.amazon.co.uk/ask/questions/Tx3GGNPSO8P3VQW,0
I'm starting to walk again after back surgery and can only manage a few steps. Will this pedometer register just 4 or 5 steps at a time?,3D Step Counter for Walkers - Daffodil HPC650 Pedometer - Count Your Steps and Calories Burnt Throughout the Day,https://www.amazon.co.uk/ask/questions/Tx34C5KN0UL1YMR,0
How much does it weigh?,Headphone Jack Adapter Adapter for Phone X 10 Phone 8/8Plus Phone 7/7Plus Dual Adapter Audio Headphone Adapter with Call,https://www.amazon.co.uk/ask/questions/Tx1NRPQ91L37E3D,0
I have a 6kg jack russell which size would be best,Rosewood Jumbo Cord/Plush Dog Bed,https://www.amazon.co.uk/ask/questions/Tx2GAMFTQX198EG,0
Would a 25in be enough for a french bulldog,Rosewood Jumbo Cord/Plush Dog Bed,https://www.amazon.co.uk/ask/questions/Tx2LPCF9C4PTP8Z,0
What size would be best for a english bulldog?,Rosewood Jumbo Cord/ Plush Dog Bed,https://www.amazon.co.uk/ask/questions/Tx3A8AAXIWUI3CS,0
Does the screen on this model qualify as 'ultra thin'?,Acer Aspire E1-530 15.6-inch Notebook (Intel Pentium 2117U 1.8GHz Processor 4GB RAM 500GB HDD DVDSM DL LAN WLAN Webcam Integrated Graphics Windows 8),https://www.amazon.co.uk/ask/questions/Tx14K0N93E5C8TQ,0
Would this charge a samsung S5?,Samsung Replacement USB Mains Charger and Sync Data Cable for Samsung Galaxy S4 (No Retail Packaging),https://www.amazon.co.uk/ask/questions/Tx13316GRSOOUWE,0
can I use this on a samsung galaxy tab3?,Samsung Replacement USB Mains Charger and Sync Data Cable for Samsung Galaxy S4 (No Retail Packaging),https://www.amazon.co.uk/ask/questions/Tx32R218ZR2NVOQ,0
does it charge a s3 mini phone,Samsung Replacement USB Mains Charger and Sync Data Cable for Samsung Galaxy S4 (No Retail Packaging),https://www.amazon.co.uk/ask/questions/Tx1S5D3X5XQTT9N,0
Would this scooter be suitable for a 11year old?,Stunted Kids' XL Stunt Scooter - Red Size 1,https://www.amazon.co.uk/ask/questions/Tx32ZGXI3LOHWQC,0
does this turn 360?,Stunted Kids XL Stunt Scooter - Blue Size 1,https://www.amazon.co.uk/ask/questions/Tx2Y8I37SX0P9T8,0
does this item need a sim card,Apple iPad Air 32GB Wi-Fi : Silver,https://www.amazon.co.uk/ask/questions/TxCGT2W53OQKBB,0
does this take a 3g sim,Apple iPad Air 32GB Wi-Fi : Silver,https://www.amazon.co.uk/ask/questions/Tx1RS2BSR9KB2TU,0
how long is guarantee,Apple iPad Air 32GB Wi-Fi : Silver,https://www.amazon.co.uk/ask/questions/Tx2GN35E5SY2OC1,0
Is this white or silver,Apple iPad Air 32GB Wi-Fi : Silver,https://www.amazon.co.uk/ask/questions/Tx31YC8X8QZ5E7T,0
Can I access Napster on iPad Air and play and download their tunes?,Apple iPad Air 32GB Wi-Fi : Silver,https://www.amazon.co.uk/ask/questions/Tx1OSII9JX94KDP,0
Does this work with amazon firetv (not stick),Rii K28 5 in 1 2.4GHz RF Mini Wireless Keyboard with Touchpad Fly Mouse and LED Backlit Audio Feature KODI XBMC Rechargable Keyboard Multi-media Portable Handheld Android Keyboard for PC Laptop Raspberry PI MacOS Linux HTPC IPTV Google Smart TV Android Box XBMC Windows (Black),https://www.amazon.co.uk/ask/questions/Tx3EJTWPWDXREG0,0
in which country are you based and is this a uk model?,Apple iPad Air 16GB 4G : Space Grey : Unlocked,https://www.amazon.co.uk/ask/questions/Tx15SI0Y4PDCA9I,0
What is the heel height?,Hi-Tec ST Moritz Women's Hiking Boots,https://www.amazon.co.uk/ask/questions/Tx3D1PSS0S67CPD,0
Have they got good grip? Like ice and snow,Hi-Tec Women's St Moritz 200 II Waterproof High Rise Hiking Shoes Black 021) 6 UK 39 EU,https://www.amazon.co.uk/ask/questions/Tx26BK5GHDM2E4E,0
What is the weight? I'm seeing 2kg here but when I google 13in MBP there are no 2kg models except without retina.,Apple MacBook Pro with Retina Display 13-inch Laptop (Intel Dual Core i5 2.4 GHz 4 GB RAM 128 GB HDD Iris Graphics OS X) - Silver - 2013 - ME864B/A - UK Keyboard,https://www.amazon.co.uk/ask/questions/TxV9QGD8K222K9,0
how long does the battery last ? does it have imovie and others..? And is the OS the latest ?,Apple MacBook Pro with Retina Display 13-inch Laptop (Intel Dual Core i5 2.4 GHz 4 GB RAM 128 GB HDD Iris Graphics OS X) - Silver - 2013 - ME864B/A - UK Keyboard,https://www.amazon.co.uk/ask/questions/Tx2GBNKXO4LAF59,0
Hi can someone tell me which year's Macbook bro this is?,Apple MacBook Pro with Retina Display 13-inch Laptop (Intel Dual Core i5 2.4 GHz 8 GB RAM 256 GB HDD Iris Pro Graphics OS X) - Silver - 2013 - ME865B/A - UK Keyboard,https://www.amazon.co.uk/ask/questions/Tx12RW740MRFI36,0
How good is the watch without the HRM strap,Garmin Forerunner 620 GPS Running Watch with Colour Touchscreen Display and Heart Rate Monitor - Black/Blue,https://www.amazon.co.uk/ask/questions/Tx86FS9APUWKLC,0
How many hours does the battery last from one charge while using GPS?,Garmin Forerunner 620 GPS Running Watch with Colour Touchscreen Display and Heart Rate Monitor - White/Orange,https://www.amazon.co.uk/ask/questions/Tx3T9EVGZURVE8,0
Can you adjust the gps recording rate and therefore the battery life ie every 1 sec =10 hrs every 5 sec =15hrs or is it fixed?,Garmin Forerunner 220 GPS Running Watch with Colour Display and Heart Rate Monitor - Black/Red,https://www.amazon.co.uk/ask/questions/Tx1QLUJKHJMOUTF,0
Can I buy replacement straps for the Forerunner 220. The moulded strap has broken in my old Garmin and I can't replace it just fix it with superglue!,Garmin Forerunner 220 GPS Running Watch with Colour Display and Heart Rate Monitor - Black/Red,https://www.amazon.co.uk/ask/questions/Tx3TQIBKWX8UUO2,0
Does it fit iPad mini 2,Apple ME710ZM/A Smart Case for iPad Mini- Black,https://www.amazon.co.uk/ask/questions/Tx1O3P5JB8FIKDD,0
This looks more like pink? Is it pink?,Apple MF048ZM/A Smart Case for iPad Air- Beige,https://www.amazon.co.uk/ask/questions/Tx2042M9FXXEVA3,0
How high are the sides?,Taburete Bar Stool Chesterfield Height Adjustable to Choose From,https://www.amazon.co.uk/ask/questions/TxDKRDA4ZEL01C,0
Could these boxes fit a shoe box in them comfortably? Thanks,All-Pack Solutions 10 Royal Mail Small Parcel postal mailing boxes 350x250x160mm (Deep option),https://www.amazon.co.uk/ask/questions/Tx60W4M7VZCHQ9,0
Hi there is the inlet hot and cold pipes standard 150mm center to center apart?,iBathUK Traditional Thermostatic Exposed 2 way Mixer Shower Set Chrome round 200mm Head Handheld + Soap Dish SP6819,https://www.amazon.co.uk/ask/questions/Tx17R4HHROKHBDE,0
How much it is the transfer rate write/read for 2tb Version? thank you!,Seagate 2 TB Backup Plus Slim USB 3.0 Portable 2.5 Inch External Hard Drive for PC and Mac with 2 Months Free Adobe Creative Cloud Photography Plan - Black,https://www.amazon.co.uk/ask/questions/Tx2CRXLVZJ88B26,0
Can u put the hard drive  in PS4 2017,Seagate 2 TB Backup Plus Slim USB 3.0 Portable 2.5 Inch External Hard Drive for PC and Mac with 2 Months Free Adobe Creative Cloud Photography Plan - Silver,https://www.amazon.co.uk/ask/questions/TxUWS9M4PRE7V7,0
Has anyone tried this with the new (2016) Macbook pro?,Seagate 2 TB Backup Plus Slim USB 3.0 Portable 2.5 Inch External Hard Drive for PC and Mac with 2 Months Free Adobe Creative Cloud Photography Plan - Red,https://www.amazon.co.uk/ask/questions/Tx2GZK5N97ZVRID,0
Does copy everything when doing a back up including the word excel paint programmes etc,Seagate 2 TB Backup Plus Slim USB 3.0 Portable 2.5 Inch External Hard Drive for PC and Mac with 2 Months Free Adobe Creative Cloud Photography Plan - Red,https://www.amazon.co.uk/ask/questions/Tx12QORDNEZ02CS,0
Is this a normal UK keyboard?,TECHGEAR [Active Strike (M)] Slim Line Bluetooth Wireless UK Keyboard With Carry Case Cover works for Nexus 7 2012 / 1st Gen - Black,https://www.amazon.co.uk/ask/questions/Tx2PTAF1TD1XVE5,0
how do I know what generation my nexus is?,TECHGEAR [Active Strike (M)] Slim Line Bluetooth Wireless UK Keyboard With Carry Case Cover works for Nexus 7 2012 / 1st Gen - Black,https://www.amazon.co.uk/ask/questions/TxL354BZ7V0W03,0
When my tablet asks for me to enter the pin i type it in on the keyboard and press enter and it tells me each time the pin is incorrect. help?,TECHGEAR [Active Strike (M)] Slim Line Bluetooth Wireless UK Keyboard With Carry Case Cover works for Nexus 7 2012 / 1st Gen - Black,https://www.amazon.co.uk/ask/questions/Tx2N1Z7FAO15IWX,0
Is there a digital display?,Morphy Richards 2-in-1 Kitchen Jug Scales - Black,https://www.amazon.co.uk/ask/questions/Tx23RSD0EL1UEVH,0
Does this measure in gram. Thanks,Morphy Richards 2-in-1 Kitchen Jug Scales - White,https://www.amazon.co.uk/ask/questions/Tx1N4651XR6V33G,0
Could I use this to play music off a HDD via my phone?,aLLreli® Micro USB 3.0 OTG Cable for Samsung Galaxy Note 3 N9000/N9005 Galaxy S5 Galaxy Note Pro 12.2 /Tab Pro 12.2 HTC ONE M9+ Nokia Lumia 2520 Tablet Black - On The Go Micro 3.0 to Female USB 3.0 SuperSpeed Adapte Cable,https://www.amazon.co.uk/ask/questions/Tx2N39MXAPSCVHG,0
Is this the newest version of the baby jogger city mini,Baby Jogger City Mini Single Stroller Crimson,https://www.amazon.co.uk/ask/questions/Tx1XM3HXTIFHRAN,0
What is the width and length of the LED display(in cm)?,Panasonic ES-LV65-s 5 Blade Electric Shaver Wet and Dry,https://www.amazon.co.uk/ask/questions/TxGW7RW7IO0R5F,0
What is different between model es-lv-95s811 and es-lv-95s,Panasonic ES-LV95 5-Blade Electric Shaver Wet and Dry,https://www.amazon.co.uk/ask/questions/Tx3D7GEPPBPXRDL,0
Is this ideal for men?,Antiac Clearawash Daily Cleansing Face Wash 5.1 fl oz (150 ml) - Salcura,https://www.amazon.co.uk/ask/questions/Tx2HO6N0FFH9CDS,0
What moisturiser would you recommend to use after this product?,Antiac Clearawash Daily Cleansing Face Wash 5.1 fl oz (150 ml) - Salcura,https://www.amazon.co.uk/ask/questions/Tx853GQ5YZU4IT,0
whether it's locked or unlocked is unclear.  could you confirm whether the used ones are unlocked?,Apple 8GB iPhone 4S - Black,https://www.amazon.co.uk/ask/questions/Tx158QQUA03H9D2,0
does it come completed including the plates?,Mapex Tornado III 22 inch Rock Fusion Drum Kit | Royal Blue,https://www.amazon.co.uk/ask/questions/Tx1I5DAXHNN3WT1,0
Hey does this kit come with sticks and a stool?,Mapex Tornado III 22 inch Rock Fusion Drum Kit | Royal Blue,https://www.amazon.co.uk/ask/questions/Tx1Z9FPX6ZRFF9D,0
What mp3 connection does it have? is it compatible with 5th generation ipod,Toyrific Electric Drum Kit - Kids I-Drum with MP3 Connection,https://www.amazon.co.uk/ask/questions/Tx510IEVS2C5MH,0
how does it mount to a desk?,Tracer Drifter Quality Steering Wheel Force Feedback Gearbox PC PS2 PS3 Black,https://www.amazon.co.uk/ask/questions/Tx120BNVUJ8URDD,0
do stickers go on inside of windows,Platinum Place 5 x Small In Car Camera Recording Stickers-CCTV Signs-VanLorryTruckTaxiBusMini CabMinicab-Security-Window-Go ProDashcam White on Clear Window Version,https://www.amazon.co.uk/ask/questions/Tx3ND6HZ95NEXT2,0
why is there only a 250 watt psu fitted? is this enough?,Zoostorm 7877-0432 Home PC (Intel Core i7-4770 3.40GHz 8MB Cache 16GB RAM 3TB SATA HDD DVDRW Windows 8.1),https://www.amazon.co.uk/ask/questions/Tx3J0EWWC45MSEC,0
My petsafe petporte has broken down after ten years of good service. I thinking of getting a sureflap but are the mountings wildly different?,SureFlap Dual Scan Microchip Cat Flap White,https://www.amazon.co.uk/ask/questions/Tx2JGHN39I8UXJC,0
Eyelet size,Kimberley White Faux Silk Fully Lined Ready Made 66 x 90 Inch Drop Pair Curtainswith Strips of Dazzling Diamante White,https://www.amazon.co.uk/ask/questions/Tx3EHNCG6SE8V33,0
has anyone tried this harness on a husky as i have two and would like to go for a walk and not be pulled down the street.,Non Pull. Front Leading Harness Fits Dogs Weighing 55 - 120 Llb (25 - 54 kg) Girth Size 26 - 39 ins (66 - 99 cms) BLACK,https://www.amazon.co.uk/ask/questions/Tx20GRHKP8BYN0,0
